Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2010,VIRGINIA,"LOBSTER, AMERICAN",16345,7,71424,Public,Commercial,Homarus americanus,97314,ACCSP
2010,MARYLAND,"LOBSTER, AMERICAN",29149,13,130688,Public,Commercial,Homarus americanus,97314,ACCSP
2010,CONNECTICUT,MENHADENS **,42489,19,9318,Public,Commercial,Brevoortia ,161731,ACCSP
2010,FLORIDA-EAST,"OYSTER, EASTERN",47033,21,177916,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,MAINE,"OYSTER, EASTERN",61628,28,2066182,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,RHODE ISLAND,"OYSTER, EASTERN",62164,28,2317511,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,ALABAMA,"OYSTER, EASTERN",67605,31,389044,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2010,DELAWARE,"OYSTER, EASTERN",71288,32,403929,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,RHODE ISLAND,MENHADENS **,78149,35,18357,Public,Commercial,Brevoortia ,161731,ACCSP
2010,NEW YORK,"OYSTER, EASTERN",80533,37,2046527,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,ALABAMA,MENHADENS **,81013,37,14600,Public,Commercial,Brevoortia ,161731,GULFFIN
2010,OREGON,"COD, PACIFIC",121915,55,60456,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2010,OREGON,"HALIBUT, PACIFIC",151678,69,563940,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2010,MARYLAND,"SCALLOP, SEA",152835,69,1187664,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,NORTH CAROLINA,"SCALLOP, SEA",171898,78,1222195,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,MASSACHUSETTS,"OYSTER, EASTERN",212931,97,8227289,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,RHODE ISLAND,"SCALLOP, SEA",267250,121,2156315,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,MAINE,"SCALLOP, SEA",307911,140,2462747,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,NEW YORK,MENHADENS **,318266,144,57841,Public,Commercial,Brevoortia ,161731,ACCSP
2010,SOUTH CAROLINA,"OYSTER, EASTERN",339938,154,1905999,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,MISSISSIPPI,"CRAB, BLUE",367189,167,371045,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2010,MARYLAND,"OYSTER, EASTERN",408456,185,4094892,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,WASHINGTON,"HALIBUT, PACIFIC",415791,189,1551378,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2010,CONNECTICUT,"LOBSTER, AMERICAN",441622,200,1894320,Public,Commercial,Homarus americanus,97314,ACCSP
2010,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",452315,205,817680,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2010,NEW YORK,"SCALLOP, SEA",507509,230,3778153,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,GEORGIA,"SHRIMP, NORTHERN BROWN",599275,272,1103001,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2010,NORTH CAROLINA,"OYSTER, EASTERN",617638,280,5044627,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,NEW JERSEY,"LOBSTER, AMERICAN",692910,314,2910834,Public,Commercial,Homarus americanus,97314,ACCSP
2010,WASHINGTON,"COD, PACIFIC",742075,337,333703,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2010,NEW YORK,"LOBSTER, AMERICAN",813513,369,3164564,Public,Commercial,Homarus americanus,97314,ACCSP
2010,ALABAMA,"CRAB, BLUE",926834,420,732494,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2010,NEW YORK,"CRAB, BLUE",963847,437,1561432,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",966666,438,1588583,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2010,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",994181,451,2462289,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2010,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",1081522,491,2113130,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2010,VIRGINIA,"OYSTER, EASTERN",1177063,534,5202275,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,CONNECTICUT,"SCALLOP, SEA",1259808,571,9458061,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,NORTH CAROLINA,MENHADENS **,1299150,589,105479,Public,Commercial,Brevoortia ,161731,ACCSP
2010,MISSISSIPPI,"OYSTER, EASTERN",1452712,659,4267658,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2010,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",1602473,727,2775236,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2010,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",1658681,752,3253142,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2010,FLORIDA-WEST,"OYSTER, EASTERN",2163523,981,6298672,Public,Commercial,Crassostrea virginica,79872,ACCSP
2010,GEORGIA,"CRAB, BLUE",2329492,1057,2657530,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,MISSISSIPPI,"SHRIMP, NORTHERN WHITE",2545338,1155,5536859,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2010,FLORIDA-EAST,"CRAB, BLUE",2727765,1237,3648904,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,RHODE ISLAND,"LOBSTER, AMERICAN",2928688,1328,12403784,Public,Commercial,Homarus americanus,97314,ACCSP
2010,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",2982472,1353,6577590,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2010,SOUTH CAROLINA,"CRAB, BLUE",3274089,1485,3591789,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,TEXAS,"CRAB, BLUE",3433612,1557,3131058,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2010,NEW HAMPSHIRE,"LOBSTER, AMERICAN",3648004,1655,14836346,Public,Commercial,Homarus americanus,97314,ACCSP
2010,GEORGIA,"SHRIMP, NORTHERN WHITE",3854156,1748,8271639,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2010,DELAWARE,"CRAB, BLUE",4109648,1864,5957263,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",4225996,1917,9335429,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2010,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",4233181,1920,7288455,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2010,ALABAMA,"SHRIMP, NORTHERN WHITE",4540697,2060,11172661,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2010,ALABAMA,"SHRIMP, NORTHERN BROWN",4577665,2076,10032256,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2010,MASSACHUSETTS,MENHADENS **,4948437,2245,602219,Public,Commercial,Brevoortia ,161731,ACCSP
2010,ALASKA,"CRAB, DUNGENESS",5060477,2295,8943164,Public,Commercial,Cancer magister,98675,AKFIN
2010,TEXAS,"OYSTER, EASTERN",5795600,2629,19146997,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2010,FLORIDA-WEST,"CRAB, BLUE",5798597,2630,6746907,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,LOUISIANA,"OYSTER, EASTERN",6822373,3095,24775124,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2010,VIRGINIA,"SCALLOP, SEA",9167498,4158,70204042,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,NEW JERSEY,"CRAB, BLUE",9458438,4290,12027692,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,WASHINGTON,"SALMON, SOCKEYE",11570507,5248,15974274,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2010,MASSACHUSETTS,"LOBSTER, AMERICAN",12772983,5794,50388818,Public,Commercial,Homarus americanus,97314,ACCSP
2010,NEW JERSEY,"SCALLOP, SEA",14170855,6428,109119661,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,MARYLAND,MENHADENS **,15461410,7013,728569,Public,Commercial,Brevoortia ,161731,ACCSP
2010,OREGON,"CRAB, DUNGENESS",15868634,7198,32747868,Public,Commercial,Cancer magister,98675,PACFIN
2010,LOUISIANA,"SHRIMP, NORTHERN BROWN",16802743,7622,21827208,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2010,CALIFORNIA,"CRAB, DUNGENESS",22009824,9984,41201528,Public,Commercial,Cancer magister,98675,PACFIN
2010,WASHINGTON,"CRAB, DUNGENESS",23097583,10477,58598532,Public,Commercial,Cancer magister,98675,PACFIN
2010,TEXAS,"SHRIMP, NORTHERN WHITE",26941842,12221,66131892,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2010,LOUISIANA,"CRAB, BLUE",30553821,13859,30051840,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2010,NORTH CAROLINA,"CRAB, BLUE",30683012,13918,26536803,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,MASSACHUSETTS,"SCALLOP, SEA",31160055,14134,252291528,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2010,TEXAS,"SHRIMP, NORTHERN BROWN",37849727,17169,72781470,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2010,VIRGINIA,"CRAB, BLUE",38489668,17459,29132926,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,ALASKA,"HALIBUT, PACIFIC",54856780,24883,200454097,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2010,LOUISIANA,"SHRIMP, NORTHERN WHITE",56199832,25492,83571583,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2010,MARYLAND,"CRAB, BLUE",66005907,29940,78771917,Public,Commercial,Callinectes sapidus,98696,ACCSP
2010,MAINE,"LOBSTER, AMERICAN",96247042,43657,318307710,Public,Commercial,Homarus americanus,97314,ACCSP
2010,MISSISSIPPI,MENHADENS **,104729230,47505,8378339,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2010,ALASKA,"SALMON, SOCKEYE",241749716,109657,263069816,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2010,VIRGINIA,MENHADENS **,433240774,196517,34476160,Public,Commercial,Brevoortia ,161731,ACCSP
2010,ALASKA,"COD, PACIFIC",538759655,244380,145907806,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2010,LOUISIANA,MENHADENS **,862144140,391066,57600050,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2010,ALASKA,"POLLOCK, WALLEYE ",1947573975,883414,280021675,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2010,ALASKA,"COD, PACIFIC",,,,Public,Recreational,,164711,MRIP
2010,ALASKA,"HALIBUT, PACIFIC",,,,Public,Recreational,,172932,MRIP
2010,ALASKA,"SALMON, SOCKEYE",,,,Public,Recreational,,161979,MRIP
2010,CALIFORNIA,"HALIBUT, PACIFIC",,,,Confidential,Commercial,Hippoglossus stenolepis,172932,PACFIN
2010,DELAWARE,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2010,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2010,GEORGIA,"OYSTER, EASTERN",,,,Confidential,Commercial,Crassostrea virginica,79872,ACCSP
2010,MAINE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2010,OREGON,"SALMON, SOCKEYE",,,,Confidential,Commercial,Oncorhynchus nerka,161979,PACFIN
2010,WASHINGTON,"OYSTER, EASTERN",,,,Confidential,Commercial,Crassostrea virginica,79872,PACFIN
2009,WASHINGTON,"COD, PACIFIC",115,0,,Public,Recreational,,164711,MRIP
2009,OREGON,"COD, PACIFIC",146,0,,Public,Recreational,,164711,MRIP
2009,CONNECTICUT,"CRAB, BLUE",3894,2,5540,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,OREGON,"SALMON, SOCKEYE",3968,2,5971,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2009,DELAWARE,"LOBSTER, AMERICAN",6064,3,26751,Public,Commercial,Homarus americanus,97314,ACCSP
2009,GEORGIA,"OYSTER, EASTERN",15496,7,65775,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,VIRGINIA,"LOBSTER, AMERICAN",21472,10,94987,Public,Commercial,Homarus americanus,97314,ACCSP
2009,ALABAMA,"OYSTER, EASTERN",22976,10,76586,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2009,MARYLAND,"LOBSTER, AMERICAN",30618,14,119985,Public,Commercial,Homarus americanus,97314,ACCSP
2009,FLORIDA-EAST,"OYSTER, EASTERN",40554,18,144202,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,MAINE,"OYSTER, EASTERN",44220,20,1709586,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,RHODE ISLAND,"OYSTER, EASTERN",46759,21,1782322,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,NEW YORK,"OYSTER, EASTERN",64246,29,1428015,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,DELAWARE,"OYSTER, EASTERN",67172,30,333881,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,WASHINGTON,"SALMON, SOCKEYE",73634,33,77484,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2009,MAINE,"SCALLOP, SEA",89862,41,660056,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,NEW YORK,MENHADENS **,102730,47,21335,Public,Commercial,Brevoortia ,161731,ACCSP
2009,RHODE ISLAND,MENHADENS **,107548,49,19664,Public,Commercial,Brevoortia ,161731,ACCSP
2009,OREGON,"COD, PACIFIC",111333,51,49269,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2009,MASSACHUSETTS,"OYSTER, EASTERN",159266,72,6415150,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,MAINE,MENHADENS **,166942,76,21482,Public,Commercial,Brevoortia ,161731,ACCSP
2009,CONNECTICUT,MENHADENS **,170907,78,26884,Public,Commercial,Brevoortia ,161731,ACCSP
2009,ALABAMA,MENHADENS **,189629,86,42215,Public,Commercial,Brevoortia ,161731,GULFFIN
2009,OREGON,"HALIBUT, PACIFIC",190479,86,532951,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2009,SOUTH CAROLINA,"OYSTER, EASTERN",307680,140,1734187,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,GEORGIA,"SHRIMP, NORTHERN BROWN",326341,148,420953,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2009,NORTH CAROLINA,"OYSTER, EASTERN",341515,155,2655610,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,RHODE ISLAND,"SCALLOP, SEA",356100,162,2341711,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,FLORIDA-WEST,"SHRIMP, NORTHERN WHITE",372430,169,463629,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2009,SOUTH CAROLINA,"SHRIMP, NORTHERN BROWN",376149,171,503891,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2009,NORTH CAROLINA,"SCALLOP, SEA",382010,173,2276780,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,CONNECTICUT,"LOBSTER, AMERICAN",412468,187,1763002,Public,Commercial,Homarus americanus,97314,ACCSP
2009,WASHINGTON,"COD, PACIFIC",494055,224,237239,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2009,WASHINGTON,"HALIBUT, PACIFIC",494937,225,1140002,Public,Commercial,Hippoglossus stenolepis,172932,PACFIN
2009,MARYLAND,"OYSTER, EASTERN",497980,226,3849265,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,MARYLAND,"SCALLOP, SEA",521140,236,3160118,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,MISSISSIPPI,"CRAB, BLUE",545626,247,574447,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2009,FLORIDA-EAST,"SHRIMP, NORTHERN BROWN",701369,318,942170,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2009,NEW YORK,"LOBSTER, AMERICAN",731811,332,2619883,Public,Commercial,Homarus americanus,97314,ACCSP
2009,VIRGINIA,"OYSTER, EASTERN",801714,364,3745299,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,NEW YORK,"CRAB, BLUE",868910,394,1181718,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,NEW YORK,"SCALLOP, SEA",918085,416,5017605,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",1347561,611,2389588,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2009,CONNECTICUT,"SCALLOP, SEA",1386221,629,8951804,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,ALABAMA,"CRAB, BLUE",1458542,662,960653,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2009,FLORIDA-WEST,"SHRIMP, NORTHERN BROWN",1646672,747,2597717,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2009,FLORIDA-EAST,"CRAB, BLUE",1700695,771,2472995,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,NORTH CAROLINA,MENHADENS **,2124734,964,233804,Public,Commercial,Brevoortia ,161731,ACCSP
2009,MISSISSIPPI,"OYSTER, EASTERN",2191724,994,6100264,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2009,SOUTH CAROLINA,"SHRIMP, NORTHERN WHITE",2340425,1062,4979264,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2009,GEORGIA,"SHRIMP, NORTHERN WHITE",2650353,1202,5308375,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2009,RHODE ISLAND,"LOBSTER, AMERICAN",2842088,1289,11263548,Public,Commercial,Homarus americanus,97314,ACCSP
2009,TEXAS,"CRAB, BLUE",2862666,1298,2465543,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2009,FLORIDA-WEST,"OYSTER, EASTERN",2875022,1304,6968812,Public,Commercial,Crassostrea virginica,79872,ACCSP
2009,NEW HAMPSHIRE,"LOBSTER, AMERICAN",2986981,1355,11918662,Public,Commercial,Homarus americanus,97314,ACCSP
2009,TEXAS,"OYSTER, EASTERN",3021849,1371,9424252,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2009,FLORIDA-EAST,"SHRIMP, NORTHERN WHITE",3296463,1495,6829383,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2009,FLORIDA-WEST,"CRAB, BLUE",3371577,1529,4198005,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,DELAWARE,"CRAB, BLUE",3413801,1548,5434964,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,GEORGIA,"CRAB, BLUE",3598093,1632,3840118,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,MISSISSIPPI,"SHRIMP, NORTHERN WHITE",3731209,1692,5803060,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2009,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",3804694,1726,5742782,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2009,SOUTH CAROLINA,"CRAB, BLUE",4001153,1815,4049215,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,NEW JERSEY,"CRAB, BLUE",4724916,2143,5670325,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,ALASKA,"CRAB, DUNGENESS",5609887,2545,9431751,Public,Commercial,Cancer magister,98675,AKFIN
2009,MISSISSIPPI,"SHRIMP, NORTHERN BROWN",6334530,2873,6836291,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2009,MASSACHUSETTS,MENHADENS **,6695388,3037,751494,Public,Commercial,Brevoortia ,161731,ACCSP
2009,ALABAMA,"SHRIMP, NORTHERN WHITE",7324881,3323,13447080,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2009,MARYLAND,MENHADENS **,9550316,4332,895601,Public,Commercial,Brevoortia ,161731,ACCSP
2009,VIRGINIA,"SCALLOP, SEA",10136881,4598,63312434,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,MASSACHUSETTS,"LOBSTER, AMERICAN",11789758,5348,42733272,Public,Commercial,Homarus americanus,97314,ACCSP
2009,LOUISIANA,"OYSTER, EASTERN",12928892,5865,44134230,Public,Commercial,Crassostrea virginica,79872,GULFFIN
2009,ALABAMA,"SHRIMP, NORTHERN BROWN",13812227,6265,17642030,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2009,NEW JERSEY,"SCALLOP, SEA",14044945,6371,90152567,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,CALIFORNIA,"CRAB, DUNGENESS",15283969,6933,30641898,Public,Commercial,Cancer magister,98675,PACFIN
2009,WASHINGTON,"CRAB, DUNGENESS",20722546,9400,48961642,Public,Commercial,Cancer magister,98675,PACFIN
2009,OREGON,"CRAB, DUNGENESS",21856162,9914,42408366,Public,Commercial,Cancer magister,98675,PACFIN
2009,TEXAS,"SHRIMP, NORTHERN WHITE",25021175,11350,43520095,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2009,NORTH CAROLINA,"CRAB, BLUE",29707232,13475,27463182,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,MASSACHUSETTS,"SCALLOP, SEA",29781235,13509,197283351,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2009,VIRGINIA,"CRAB, BLUE",32756165,14858,21168992,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,LOUISIANA,"SHRIMP, NORTHERN BROWN",33051123,14992,25551762,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2009,MARYLAND,"CRAB, BLUE",38733085,17569,51954862,Public,Commercial,Callinectes sapidus,98696,ACCSP
2009,LOUISIANA,"CRAB, BLUE",54139551,24558,37828824,Public,Commercial,Callinectes sapidus,98696,GULFFIN
2009,ALASKA,"HALIBUT, PACIFIC",57749103,26195,134603172,Public,Commercial,Hippoglossus stenolepis,172932,AKFIN
2009,TEXAS,"SHRIMP, NORTHERN BROWN",66846243,30321,88813990,Public,Commercial,Farfantepenaeus aztecus,551570,GULFFIN
2009,LOUISIANA,"SHRIMP, NORTHERN WHITE",78741609,35717,93791128,Public,Commercial,Litopenaeus setiferus,551680,GULFFIN
2009,MAINE,"LOBSTER, AMERICAN",81124149,36798,237373838,Public,Commercial,Homarus americanus,97314,ACCSP
2009,MISSISSIPPI,MENHADENS **,216709145,98299,17986861,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2009,ALASKA,"SALMON, SOCKEYE",256105999,116169,229726741,Public,Commercial,Oncorhynchus nerka,161979,AKFIN
2009,VIRGINIA,MENHADENS **,351391883,159390,23578066,Public,Commercial,Brevoortia ,161731,ACCSP
2009,ALASKA,"COD, PACIFIC",491072879,222749,98506890,Public,Commercial,Gadus macrocephalus,164711,AKFIN
2009,LOUISIANA,MENHADENS **,948943779,430438,51404785,Public,Commercial,Brevoortia ,161731,EXCEPTIONS
2009,ALASKA,"POLLOCK, WALLEYE ",1869212873,847869,254294802,Public,Commercial,Gadus chalcogrammus,934083,AKFIN
2009,ALASKA,"COD, PACIFIC",,,,Public,Recreational,,164711,MRIP
2009,ALASKA,"HALIBUT, PACIFIC",,,,Public,Recreational,,172932,MRIP
2009,ALASKA,"SALMON, SOCKEYE",,,,Public,Recreational,,161979,MRIP
2009,CALIFORNIA,"HALIBUT, PACIFIC",,,,Confidential,Commercial,Hippoglossus stenolepis,172932,PACFIN
2009,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2009,DELAWARE,"SCALLOP, SEA",,,,Confidential,Commercial,Placopecten magellanicus,79718,ACCSP
2009,NEW HAMPSHIRE,"SCALLOP, SEA",,,,Confidential,Commercial,Placopecten magellanicus,79718,ACCSP
2009,NEW JERSEY,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2009,WASHINGTON,"OYSTER, EASTERN",,,,Confidential,Commercial,Crassostrea virginica,79872,PACFIN
2009,WASHINGTON,"POLLOCK, WALLEYE ",,,,Confidential,Commercial,Gadus chalcogrammus,934083,PACFIN
2009,WASHINGTON,"SALMON, SOCKEYE",,,,Public,Recreational,,161979,MRIP
2008,OREGON,"COD, PACIFIC",46,0,,Public,Recreational,,164711,MRIP
2008,WASHINGTON,"COD, PACIFIC",346,0,,Public,Recreational,,164711,MRIP
2008,CONNECTICUT,"CRAB, BLUE",412,0,540,Public,Commercial,Callinectes sapidus,98696,ACCSP
2008,OREGON,"SALMON, SOCKEYE",1984,1,2708,Public,Commercial,Oncorhynchus nerka,161979,PACFIN
2008,NEW HAMPSHIRE,"SCALLOP, SEA",2093,1,16090,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2008,OREGON,"COD, PACIFIC",14991,7,7724,Public,Commercial,Gadus macrocephalus,164711,PACFIN
2008,MARYLAND,"LOBSTER, AMERICAN",32932,15,156289,Public,Commercial,Homarus americanus,97314,ACCSP
2008,DELAWARE,"SCALLOP, SEA",37612,17,256261,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2008,MAINE,"OYSTER, EASTERN",42027,19,1640460,Public,Commercial,Crassostrea virginica,79872,ACCSP
2008,RHODE ISLAND,"OYSTER, EASTERN",44079,20,1800656,Public,Commercial,Crassostrea virginica,79872,ACCSP
2008,FLORIDA-EAST,"OYSTER, EASTERN",53407,24,194054,Public,Commercial,Crassostrea virginica,79872,ACCSP
